Microseconds	Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Acceleration X	Acceleration Y	Acceleration Z	G Force	Angular Velocity X	Angular Velocity Y	Angular Velocity Z	Roll	Pitch	Heading	Velocity North	Velocity East	Velocity Down	Latitude	Longitude
200597	1.1953471	-0.09501444	-9.48161	-0.769512183	-0.52872354	0.157073168	0.67580116	0.1521542	0.29827005	0.97596776	-0.7738495047	-0.5268878504	0.1589700347	2.1642182939	3.4978710136	26.0408362996	3.4270763	1.6891487	-0.03755224	19.0587432501	-98.3067013476
250567	0.9222041	-0.052833118	-9.960402	-0.643449734	-1.39446068	-0.074430037	0.41204926	0.18785648	-0.17971148	1.0211103	-0.6477871317	-1.3926257873	-0.0725307464	2.1307146982	3.4281985306	26.03355805	3.4557312	1.6932918	-0.043515436	19.0587449195	-98.3067006548
301130	0.88838804	-0.18365826	-10.008935	-0.211810105	-1.271277687	-0.292466917	0.38905203	0.052672748	-0.22741392	1.0260171	-0.2161497981	-1.2694446916	-0.2905624134	2.11868886	3.3640600187	26.0174448749	3.4566514	1.7200716	-0.042542767	19.0587463809	-98.3066996925
350556	0.28816143	-0.46809554	-9.921981	0.385683973	-1.250196839	-0.14764468	-0.2002433	-0.23048745	-0.13986175	1.0143948	0.3813458538	-1.2483683216	-0.1457333937	2.137259689	3.3011724938	26.0083622411	3.4491591	1.709667	-0.055518027	19.0587478751	-98.3066988593
401150	0.4629299	-0.26526257	-9.805702	1.458736554	-1.427973079	-0.109306401	-0.014275009	-0.020731082	-0.023199456	1.0023603	1.454400902	-1.4261519985	-0.1073931893	2.2109584926	3.2286959905	25.9996050279	3.462153	1.7035229	-0.05631206	19.0587495716	-98.3066980705
450640	0.33167148	-0.006236412	-9.935554	1.075099324	-1.234334787	0.035371169	-0.13318032	0.25036603	-0.15282239	1.0142332	1.0707650375	-1.2325194747	0.0372863987	2.2631558607	3.1647110819	25.999320892	3.453736	1.7183385	-0.0644868	19.0587511158	-98.306697216
501061	0.37645146	-0.19888641	-9.517655	0.85670873	-1.980402725	-0.231909701	-0.07414698	0.066074856	0.26553717	0.9723406	0.8523744441	-1.9786012248	-0.2299865282	2.3057783661	3.0643573892	25.984579826	3.431032	1.7306701	-0.048699062	19.0587525338	-98.3066962788
550536	0.39070913	-0.70941	-9.647889	0.028235359	-1.670899988	-0.050921389	-0.044714462	-0.44046876	0.13593377	0.98878926	0.0239052542	-1.6690998541	-0.0489967604	2.3078164945	2.9824109044	25.9772894338	3.4578164	1.6853623	-0.06393137	19.0587542038	-98.3066956932
601058	0.3117521	-0.74802846	-9.754384	-0.538252375	-1.94089084	0.52917327	-0.107379854	-0.48169684	0.03038324	0.9995852	-0.542574708	-1.9390926785	0.5310955126	2.2813074679	2.8824985937	25.9983834865	3.5015738	1.6432848	-0.050432812	19.058756114	-98.3066950346
650537	0.24340095	-0.041263647	-9.85038	-0.5327266	-1.417401312	0.258293336	-0.1606008	0.22050902	-0.06465743	1.005274	-0.5370467323	-1.4156048204	0.2602215179	2.2552981075	2.810931568	26.01020791	3.4585476	1.6773497	-0.044269256	19.0587573776	-98.3066940345
701151	0.09518688	0.01730302	-9.352857	-1.287819418	-1.184272233	-0.21573181	-0.29787388	0.2718945	0.43369502	0.9540838	-1.2921395889	-1.1824837856	-0.2137910302	2.1887591636	2.7510942539	25.9972760852	3.419151	1.6808866	-0.029367821	19.0587587623	-98.3066932445
750535	0.18540353	-0.20262057	-9.776522	-1.9760566	-0.018995335	-0.632933785	-0.2033177	0.036538463	0.010818248	0.9979858	-1.980379806	-0.0172112727	-0.6309913929	2.088750623	2.7508119394	25.9651954455	3.4194307	1.660087	-0.031998243	19.0587603356	-98.3066926292
801119	0.25981268	-0.52535796	-9.373224	-0.719662047	1.201137563	-0.528696409	-0.13378638	-0.29796144	0.41430703	0.9588641	-0.723992387	1.2029157653	-0.5267562555	2.0506317926	2.81308839	25.9403129146	3.42504	1.6411765	-0.012525692	19.0587619227	-98.306691853
850504	0.45947027	-0.32710528	-9.386089	-0.352315007	2.214892074	-0.166684544	0.05151836	-0.103750855	0.400872	0.9599415	-0.3566455372	2.2166689861	-0.1647497977	2.0338905436	2.9222563659	25.9357764548	3.4342787	1.6334953	-0.0041836095	19.0587634598	-98.3066911244
901069	0.08043689	-0.12647586	-9.86996	-0.621862238	2.174165781	-0.170584809	-0.34743473	0.09373757	-0.0839195	1.0070469	-0.6261915913	2.1759433002	-0.1686568177	2.0017167099	3.0334670238	25.9313857056	3.4118762	1.6363113	-0.010703049	19.0587649935	-98.3066902758
950533	0.340337	-0.23456821	-10.115785	-1.953525172	1.944172214	-0.117714601	-0.10625226	-0.026647856	-0.3303021	1.0332	-1.9578590027	1.9459498849	-0.1157875012	1.9044552714	3.1294175213	25.9300305961	3.4073167	1.6552223	-0.018475795	19.0587664969	-98.3066893142
1094	0.21452655	-0.17513405	-10.135619	-1.338341872	1.374808252	-0.158328187	-0.24454989	0.016554093	-0.35028666	1.0345683	-1.3426819262	1.3765845568	-0.156413438	1.8356233571	3.1998152186	25.9204865451	3.4532707	1.615296	-0.041049883	19.0587685583	-98.3066888248
50628	0.3052577	-0.071610436	-9.770547	-0.438842007	1.278390114	-0.518564202	-0.16527869	0.113407716	0.014356516	0.9974291	-0.4431848687	1.2801595888	-0.5166607046	1.8117765864	3.2609584649	25.8954607319	3.462449	1.596316	-0.025883332	19.0587702427	-98.3066882502
101020	0.45330837	-0.06352924	-9.698966	-0.176242008	0.898211312	-0.887870102	-0.027288605	0.11918276	0.08543669	0.9908377	-0.1805902775	0.8999687959	-0.885973966	1.8000602316	3.308263748	25.8521336546	3.4550202	1.6130395	-0.03311565	19.0587718003	-98.306687369
150497	0.24884674	-0.23521933	-9.361258	0.662847851	0.426052478	-0.836859593	-0.23797697	-0.051790252	0.4227502	0.9560152	0.6584931496	0.4278073429	-0.8349644436	1.827828897	3.3304724875	25.8120777825	3.4353392	1.6091423	-0.020637494	19.058773226	-98.3066865867
201019	0.49014196	-0.18446498	-9.68194	0.493154609	0.495804456	-0.559177304	-0.0012851398	0.0034995745	0.10165579	0.9896381	0.4887893588	0.4975573865	-0.5572829891	1.8511474663	3.3567517162	25.7848517378	3.419775	1.6132797	-0.014492857	19.0587746731	-98.3066857696
250487	0.62232673	-0.4799887	-9.600483	0.272962211	0.085153961	-0.237111933	0.12945393	-0.28888878	0.18292922	0.9836768	0.2685973788	0.0869058756	-0.2352176372	1.8641829583	3.3613910843	25.7739040071	3.3925576	1.5974454	-0.0125178	19.0587758574	-98.306685079
301067	0.31652814	-0.20624094	-10.107215	0.440090717	-0.249956768	-0.165055847	-0.17478405	-0.012307338	-0.32379237	1.0321317	0.4357277062	-0.2482054696	-0.1631593122	1.8858977992	3.3490147815	25.7653775025	3.3919475	1.6032819	-0.015865598	19.0587774919	-98.3066842248
350490	0.21741377	-0.15782055	-10.186002	0.463410083	-1.211916892	-0.321949163	-0.26897568	0.04096164	-0.40243405	1.0396583	0.4590485902	-1.2101623683	-0.3200523054	1.9079587031	3.2918108847	25.7474186584	3.3990908	1.6054265	-0.019548705	19.0587791798	-98.3066834334
401078	0.27019513	-0.20635127	-10.26802	-0.468870061	-1.085803293	-0.475857534	-0.2061882	-0.008809941	-0.48383546	1.0483336	-0.4732284424	-1.084043836	-0.4739605248	1.882331378	3.2373454385	25.7203966087	3.400585	1.588447	-0.046328805	19.0587808552	-98.3066827719
450503	0.47435364	-0.43829018	-9.965525	-1.150716652	-0.991222248	-0.601588225	0.008076405	-0.24872983	-0.18051833	1.0195324	-1.1550740847	-0.9894692422	-0.5996860177	1.824192656	3.1879904915	25.6901640665	3.385808	1.587925	-0.07130558	19.0587821848	-98.3066819611
501058	0.22410208	-0.21466246	-10.068454	-0.977835912	-1.408420827	-0.747588945	-0.2318393	-0.034322966	-0.2825823	1.0278825	-0.9821927381	-1.4066789774	-0.7456819563	1.7718791747	3.117470458	25.6489157951	3.3982508	1.576781	-0.073322415	19.0587839347	-98.3066812476
550476	0.28778073	-0.30640468	-9.727477	-1.396786435	-0.548562962	-0.656724965	-0.16125922	-0.1367766	0.059101902	0.9937461	-1.4011434885	-0.5468247173	-0.6548172936	1.7014412552	3.0914711152	25.6152129097	3.4077215	1.5613408	-0.06881103	19.0587855451	-98.3066805833
601062	0.02990975	-0.11836914	-10.194374	-0.401460913	0.007476209	-0.618098121	-0.41700366	0.0422885	-0.40740892	1.0400224	-0.4058185354	0.0092104532	-0.6161868061	1.6790569039	3.0928662952	25.5844825226	3.359186	1.5610138	-0.08682062	19.0587868684	-98.3066797832
650522	0.3365325	-0.07464765	-9.835568	1.7279263	0.797031091	-0.352341721	-0.1144062	0.0931755	-0.04902614	1.0041878	1.72356697	0.7987635303	-0.3504312034	1.7621458516	3.1319140313	25.5689133341	3.3401015	1.5695295	-0.087277286	19.058788248	-98.306679003
701000	0.31198418	-0.017374964	-9.715151	0.824245524	0.511537304	-0.53448894	-0.14402092	0.16239664	0.070760615	0.99171335	0.8198824753	0.513267201	-0.5325854045	1.8025004306	3.1589178672	25.5411870159	3.3583918	1.5635551	-0.06788242	19.0587900236	-98.3066783363
750448	0.40717125	-0.36632764	-9.240129	0.082034272	0.136463176	-0.479121985	-0.05068017	-0.18472911	0.54562384	0.9450068	0.0776701744	0.1381906545	-0.4772221678	1.8049614236	3.1660828874	25.5178320188	3.3671594	1.5555379	-0.04726921	19.0587915509	-98.3066776045
801007	0.2501032	-0.2159005	-9.134744	0.598919291	0.950727954	-0.485864482	-0.21302927	-0.031861342	0.6506184	0.93287593	0.5945533582	0.952453032	-0.4839634507	1.8340097628	3.2154226562	25.4959147007	3.313691	1.5609572	-0.03930733	19.0587926969	-98.3066767558
850442	0.18525472	-0.1940402	-9.204534	0.819470008	1.442849231	-0.728855178	-0.28956288	-0.0031556261	0.5799386	0.9396893	0.8151021776	1.4445743847	-0.7269579034	1.8722762771	3.2881426178	25.4622166723	3.2882986	1.5405713	-0.015986167	19.0587940311	-98.3066761375
901030	0.3914725	-0.22207244	-9.895391	0.891281858	1.084682686	-0.709872565	-0.09536825	-0.02469826	-0.11181824	1.0109516	0.8869130411	1.0864096617	-0.7079839414	1.9155127406	3.3447114588	25.427408814	3.3095043	1.5419669	-0.008473282	19.0587957575	-98.3066753374
950443	0.36125883	-0.27530712	-10.0160475	1.023565091	0.885555199	-0.441535985	-0.13312237	-0.069874205	-0.2331745	1.0232944	1.0191950602	0.8872811883	-0.439650853	1.9647307802	3.3888660515	25.4077257267	3.3165693	1.5514344	-0.012916993	19.0587973188	-98.3066744738
1027	0.4402007	-0.11686937	-9.025221	0.315051981	0.97651852	-0.55462043	-0.060151417	0.095213436	0.7570736	0.9223114	0.3106824432	0.9782435986	-0.5527385986	1.9790032952	3.439699962	25.3810606681	3.3090544	1.5492592	0.02537355	19.0587987923	-98.3066737517
50468	0.4215687	-0.56878334	-10.300868	-0.606993258	0.170225655	-0.736332186	-0.086382866	-0.35854685	-0.51896125	1.054157	-0.6113632506	0.1719495191	-0.7344522905	1.9476012729	3.4498566051	25.3460148157	3.2941236	1.540585	0.00827197	19.0588001069	-98.306672937
100467	0.34324157	-0.55898994	-10.278404	-0.654256915	-0.379311975	-0.280212134	-0.16497065	-0.3547408	-0.49627206	1.0514438	-0.6586253517	-0.3775881114	-0.2783232267	1.9138200679	3.4314697359	25.3331777029	3.2761765	1.5506983	0.002474786	19.0588014455	-98.3066719314
150477	0.32331088	-0.24993856	-9.553366	-1.072855303	-0.703194006	-0.286488661	-0.17977898	-0.05315655	0.22931667	0.97592175	-1.0772190351	-0.7014691552	-0.2845955981	1.8613236893	3.3983193368	25.3173535206	3.245244	1.5208144	-0.0049780174	19.0588027064	-98.3066713781
201032	0.5763777	-0.14661218	-10.175613	-1.749681667	-0.961661797	-0.419759483	0.080181375	0.037690256	-0.39214087	1.0402867	-1.7540356849	-0.9599339105	-0.4178678239	1.7705006907	3.3500475061	25.2927551255	3.2662055	1.5001863	-0.03398627	19.0588043578	-98.3066708285
250478	0.22735171	-0.035323463	-10.714937	-0.949154126	-1.827308892	-0.775631273	-0.25668675	0.13552746	-0.930326	1.0933207	-0.9535098899	-1.8255840414	-0.7737308112	1.7202912112	3.2619757078	25.2548557719	3.2070014	1.545989	-0.05485642	19.0588054263	-98.3066697253
300995	0.08056438	0.36003676	-9.977156	0.259441396	-1.85524816	-1.085116176	-0.3868754	0.5282102	-0.19146103	1.0179217	0.255080036	-1.8535254346	-1.0831940086	1.7300683994	3.1691592047	25.1986842961	3.1374793	1.5879145	-0.045005392	19.0588065376	-98.3066687255
350414	0.58296597	-0.43536156	-9.116879	0.65103648	-0.739120042	-0.971556312	0.12616336	-0.26363778	0.66929644	0.9340014	0.6466770741	-0.7373983788	-0.9696349799	1.760125937	3.1358215067	25.1476564082	3.1865752	1.5444072	-0.02153983	19.0588082155	-98.3066682633
400417	0.26044458	-0.5596225	-9.984674	0.815455678	-0.072760805	-0.21060063	-0.1938533	-0.38114208	-0.19859071	1.0212659	0.8111008252	-0.0710348496	-0.2086866971	1.800094079	3.1325867291	25.1360821214	3.2028086	1.5080979	-0.041155424	19.0588097857	-98.3066676436
450424	0.37717986	-0.32414195	-9.703017	0.117581934	-0.264687608	0.503913105	-0.076707765	-0.14048629	0.08291309	0.9917218	0.1132323844	-0.2629571794	0.5058246475	1.8095730156	3.1204053144	25.1609209391	3.1899984	1.4918338	-0.058107845	19.0588111013	-98.3066669783
500979	0.17931196	0.036671296	-9.574793	-0.472118992	0.21464617	0.033910618	-0.27358368	0.21829021	0.21127099	0.97688365	-0.4764587804	0.2163845479	0.0358355741	1.7854319396	3.131402526	25.1670966444	3.1005676	1.5536333	-0.024546666	19.0588119147	-98.3066657276
550434	0.2610762	0.023393085	-9.68944	-0.709240089	0.221780113	-0.351354645	-0.1932965	0.19959813	0.096732974	0.9888407	-0.7135810538	0.2235180544	-0.3494204113	1.7494615831	3.1431191843	25.1510951808	3.0904875	1.5717854	-0.01168522	19.0588132788	-98.3066648653
600929	0.22946437	-0.17822917	-9.832206	0.054879512	0.24376727	-0.928984578	-0.2274825	-0.0050886297	-0.04610774	1.0037082	0.0505371151	0.2455033899	-0.9270573262	1.7494363873	3.157058538	25.1017113952	3.1089475	1.525019	-0.03996856	19.0588149232	-98.3066644482
650412	0.3681688	-0.2791895	-10.110413	0.769318433	-0.148676702	-0.791385332	-0.09105189	-0.10237287	-0.32456723	1.032943	0.7649764059	-0.1469402122	-0.7894624823	1.7857089417	3.1525536487	25.0633579099	3.101664	1.5257924	-0.051316585	19.058816252	-98.3066636959
701002	0.45551693	-0.48721266	-9.351812	-0.961954584	-0.599379836	-0.108217024	-0.0002912488	-0.3104816	0.43422806	0.9573549	-0.9662930443	-0.5976386306	-0.1062914418	1.7360786623	3.1222573581	25.0568786407	3.1163542	1.5078839	-0.030346029	19.058817729	-98.3066630091
750433	0.35358864	-0.55218655	-9.125376	-0.894938665	-0.146561668	0.336532755	-0.097726926	-0.3853049	0.66120905	0.9342699	-0.8992705988	-0.1448190306	0.3384571987	1.6955015709	3.1158803899	25.0719086996	3.152096	1.4725457	0.005364265	19.0588193584	-98.3066624714
800419	0.091217496	0.264291	-9.725844	-0.136908049	0.4531308	-0.072195375	-0.36222032	0.42663237	0.06075249	0.9921411	-0.141229178	0.4548784182	-0.0702731412	1.6882829716	3.1387165962	25.0689362013	3.1274307	1.4814372	0.0027976828	19.0588207714	-98.3066618115
850455	0.33036855	0.15667373	-9.67732	0.184189958	0.892182153	-0.755716794	-0.12878585	0.31903756	0.108950675	0.98783547	0.1798594473	0.8939246097	-0.7537972835	1.6911311605	3.1825776425	25.0323142448	3.1285868	1.4952862	-0.004922341	19.0588222775	-98.3066611221
900971	0.50965685	-0.31375444	-9.643344	0.10195393	0.703040023	-0.781190971	0.044238865	-0.14898704	0.14250828	0.9863366	0.0976042001	0.7047725383	-0.7792714606	1.6939669033	3.2196934976	24.9949418781	3.119844	1.5104555	0.019129137	19.0588235778	-98.3066602484
950412	0.46224484	-0.5063428	-9.719809	-0.921897877	0.222470474	-0.328722016	-0.007684344	-0.34553027	0.06593998	0.9949048	-0.9262462032	0.2242016236	-0.3267950302	1.6493949101	3.2315907764	24.9810507912	3.087823	1.5169797	0.038439527	19.0588246097	-98.3066593907
917	0.3058693	-0.33052072	-10.406853	-1.135138887	-0.150116649	0.114411749	-0.16541307	-0.17861721	-0.6209091	1.0630767	-1.1394809146	-0.148384949	0.116343232	1.5916065009	3.2238611272	24.9869520746	3.084903	1.5062903	0.008880019	19.0588260412	-98.3066586855
50380	0.41875267	-0.017428003	-10.22037	-0.767184758	-0.654233616	0.129372852	-0.048724335	0.12513784	-0.43395725	1.0436583	-0.7715236735	-0.6525018595	0.1313064499	1.5552768765	3.1920391241	24.9909809755	3.0991273	1.48352	-0.022674253	19.0588275618	-98.3066582104
100940	-0.04756553	0.14829938	-9.892338	0.41813959	-0.692727803	-0.246347563	-0.50792694	0.2907284	-0.105542295	1.0088689	0.4138068591	-0.6909955914	-0.24442145	1.5756223405	3.1571432323	24.9761184839	3.0906293	1.4650108	-0.024606043	19.0588291536	-98.3066576664
150392	0.4423111	0.044264298	-9.465302	-0.741924062	-0.179869104	-0.684988061	-0.016500125	0.1832896	0.32167655	0.9668267	-0.746264192	-0.1781402128	-0.6830638445	1.5336426318	3.1484315537	24.942214032	3.096327	1.4735906	-0.0008086115	19.0588305867	-98.3066569648
200914	0.063044414	-0.6324593	-10.633616	0.077001987	0.224515983	-0.520752785	-0.39549246	-0.4969374	-0.846525	1.0873005	0.0726465513	0.2262391638	-0.5188242809	1.5359227007	3.160680056	24.9173776428	3.0769148	1.4655591	-0.04273157	19.0588319208	-98.3066560413
250362	0.76102346	-0.22356394	-9.401044	0.518650832	0.222339581	0.072550402	0.30047464	-0.08434442	0.38583958	0.9632615	0.5142980284	0.2240611304	0.0744820366	1.5630456855	3.170824253	24.9230457891	3.0713058	1.4951384	-0.028560417	19.0588330894	-98.3066551148
300965	0.25428477	0.088921435	-9.684939	0.42499968	0.053741688	-0.15688216	-0.20600215	0.23292422	0.1018125	0.98831266	0.4206536304	0.0554601163	-0.1549537981	1.5840392585	3.173849875	24.9124574781	3.08254	1.4530085	-0.032586023	19.0588347017	-98.3066548112
350375	0.26328856	0.07522036	-9.459956	0.043774578	-0.200109289	-0.245528491	-0.19707698	0.22156861	0.32669476	0.965427	0.0394266527	-0.1983913253	-0.2436081072	1.5842248878	3.1644336244	24.8992536599	3.0959125	1.4506128	-0.036877025	19.0588362685	-98.306654197
401024	0.41199857	-0.40222144	-9.348405	-1.263313383	-0.027226614	-0.506410298	-0.047833603	-0.26186284	0.43844956	0.95624113	-1.267666338	-0.0255107732	-0.5044886625	1.5181560126	3.1638380319	24.8739801386	3.0867095	1.4425509	0.003825202	19.0588375566	-98.3066534409
450499	0.21296494	-0.68167996	-10.205311	-1.538996741	-0.708834983	-0.141152699	-0.24414666	-0.55513924	-0.41791987	1.0444583	-1.5433474199	-0.7071220475	-0.139225893	1.4430665825	3.1291500814	24.8671268786	3.0592735	1.4214739	0.011063202	19.058838698	-98.3066526806
500926	0.4306413	-0.18157406	-9.812887	-0.63080159	-0.700898986	0.069938424	-0.02107085	-0.06428921	-0.024916612	1.0026057	-0.6351483978	-0.6991883274	0.0718717517	1.4108255093	3.0934102818	24.8697982415	3.0426862	1.4072673	0.019889163	19.058839961	-98.3066520658
550396	0.20327105	0.42248526	-9.653012	0.230411119	-0.873060279	-0.2216204	-0.24147846	0.5379446	0.13540275	0.98534167	0.2260624706	-0.8713479507	-0.2196904544	1.4196636223	3.0520903694	24.8560771503	3.0504189	1.4019649	0.047405608	19.0588415549	-98.3066516004
600874	0.24674505	0.39646864	-9.568687	0.072035377	-0.487586562	-0.463118472	-0.19292428	0.5149132	0.21994254	0.97681177	0.067680833	-0.4858710087	-0.4611931937	1.4218251495	3.0278972322	24.8309469112	3.0092545	1.386587	0.069570534	19.058842768	-98.3066512048
650364	0.4018757	-0.53723466	-9.743656	-0.546621861	-0.241730507	-0.283375271	-0.03371204	-0.42270696	0.04530021	0.99720585	-0.5509828606	-0.2400153518	-0.2814471845	1.3909590693	3.0172145128	24.8184765036	2.9896388	1.3952805	0.07894809	19.0588438756	-98.3066502825
700898	0.5689899	-0.35969087	-9.817252	0.209783929	0.015463697	0.144085136	0.13511094	-0.24853963	-0.028106147	1.004607	0.2054100087	0.0171819741	0.146023468	1.4018404714	3.0179187812	24.8273138577	3.0301208	1.4241197	0.08523544	19.0588455079	-98.3066492442
750346	0.42520523	-0.24815516	-9.963107	0.958027605	0.081680866	0.333096677	-0.008997944	-0.12977357	-0.17415644	1.0180923	0.9536593951	0.0834012296	0.3350350842	1.4523453186	3.0219264326	24.8435266018	3.041162	1.413726	0.07530695	19.0588469279	-98.3066485917
800875	-0.111330144	0.28106853	-9.799992	1.205993676	-0.446375592	-0.168854172	-0.5453314	0.40866056	-0.011267382	0.999563	1.2016374574	-0.4446526384	-0.1669187243	1.5131481179	2.9994769669	24.8340311211	2.9923081	1.4040548	0.071630634	19.0588481968	-98.306648022
850326	0.43072692	0.09322142	-10.318071	-0.487783348	-0.156503217	-0.297187944	-0.0019613535	0.22311336	-0.5293327	1.053562	-0.4921445375	-0.1547809848	-0.2952500861	1.485987643	2.992107041	24.8215145718	2.9946678	1.4600008	0.06351642	19.0588495912	-98.3066469258
900875	0.16076565	-0.5034085	-9.927006	0.395833672	0.024277281	-0.023566878	-0.26937568	-0.37561926	-0.13806824	1.0147133	0.3914628818	0.025998202	-0.0216206437	1.505897948	2.993461847	24.8205018824	2.9728532	1.4269058	0.045612846	19.0588508247	-98.3066462748
950339	0.56574	-0.35905263	-9.762757	1.234435115	0.490305775	0.32200001	0.13211991	-0.2221133	0.025738308	0.9990442	1.2300716108	0.4920296006	0.323941491	1.5705461439	3.0180502244	24.8364110626	2.9868143	1.4030991	0.035808526	19.0588521741	-98.3066457221
